country,Country Code,indicator,code,year,value
Nigeria,NGA,"Population ages 15-64, male",SP.POP.1564.MA.IN,2015,50627973
Nigeria,NGA,"Population ages 15-64, male",SP.POP.1564.MA.IN,2016,52111076
Nigeria,NGA,"Population ages 15-64, male",SP.POP.1564.MA.IN,2017,53694421
Nigeria,NGA,"Population ages 15-64, male",SP.POP.1564.MA.IN,2018,55298632
Nigeria,NGA,"Population ages 15-64, male",SP.POP.1564.MA.IN,2019,56917622
Nigeria,NGA,"Population ages 15-64, male",SP.POP.1564.MA.IN,2020,58601957
Nigeria,NGA,"Population ages 15-64, male",SP.POP.1564.MA.IN,2021,60340284
Nigeria,NGA,"Population ages 15-64, male",SP.POP.1564.MA.IN,2022,62125746
Nigeria,NGA,"Population ages 15-64, male",SP.POP.1564.MA.IN,2023,63979528
Nigeria,NGA,"Population ages 15-64, male",SP.POP.1564.MA.IN,2024,65903851
Nigeria,NGA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,2010,52.4221102841812
Nigeria,NGA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,2011,52.4058141031038
Nigeria,NGA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,2012,52.4132690073478
Nigeria,NGA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,2013,52.4545857964009
Nigeria,NGA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,2014,52.5318246922325
Nigeria,NGA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,2015,52.6534766905463
Nigeria,NGA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,2016,52.853778589547
Nigeria,NGA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,2017,53.132035670341
Nigeria,NGA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,2018,53.4500267462141
Nigeria,NGA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,2019,53.8025622867475
Nigeria,NGA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,2020,54.2114996484719
Nigeria,NGA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,2021,54.6471300927937
Nigeria,NGA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,2022,55.0834858776594
Nigeria,NGA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,2023,55.5344425802434
Nigeria,NGA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,2024,56.0055573302123
Nigeria,NGA,"Population ages 15-64, total",SP.POP.1564.TO,2010,87598442
Nigeria,NGA,"Population ages 15-64, total",SP.POP.1564.TO,2011,90034225
Nigeria,NGA,"Population ages 15-64, total",SP.POP.1564.TO,2012,92553041
Nigeria,NGA,"Population ages 15-64, total",SP.POP.1564.TO,2013,95140324
Nigeria,NGA,"Population ages 15-64, total",SP.POP.1564.TO,2014,97792646
Nigeria,NGA,"Population ages 15-64, total",SP.POP.1564.TO,2015,100501396
Nigeria,NGA,"Population ages 15-64, total",SP.POP.1564.TO,2016,103375298
Nigeria,NGA,"Population ages 15-64, total",SP.POP.1564.TO,2017,106447291
Nigeria,NGA,"Population ages 15-64, total",SP.POP.1564.TO,2018,109559942
Nigeria,NGA,"Population ages 15-64, total",SP.POP.1564.TO,2019,112699743
Nigeria,NGA,"Population ages 15-64, total",SP.POP.1564.TO,2020,115970850
Nigeria,NGA,"Population ages 15-64, total",SP.POP.1564.TO,2021,119349686
Nigeria,NGA,"Population ages 15-64, total",SP.POP.1564.TO,2022,122821414
Nigeria,NGA,"Population ages 15-64, total",SP.POP.1564.TO,2023,126428565
Nigeria,NGA,"Population ages 15-64, total",SP.POP.1564.TO,2024,130155065
Nigeria,NGA,"Population ages 20-24, female",SP.POP.2024.FE,2010,7136698
Nigeria,NGA,"Population ages 20-24, female",SP.POP.2024.FE,2011,7297198
Nigeria,NGA,"Population ages 20-24, female",SP.POP.2024.FE,2012,7476167
Nigeria,NGA,"Population ages 20-24, female",SP.POP.2024.FE,2013,7667546
Nigeria,NGA,"Population ages 20-24, female",SP.POP.2024.FE,2014,7861878
Nigeria,NGA,"Population ages 20-24, female",SP.POP.2024.FE,2015,8063847
Nigeria,NGA,"Population ages 20-24, female",SP.POP.2024.FE,2016,8290037
Nigeria,NGA,"Population ages 20-24, female",SP.POP.2024.FE,2017,8534633
Nigeria,NGA,"Population ages 20-24, female",SP.POP.2024.FE,2018,8776189
Nigeria,NGA,"Population ages 20-24, female",SP.POP.2024.FE,2019,9025466
Nigeria,NGA,"Population ages 20-24, female",SP.POP.2024.FE,2020,9308392
Nigeria,NGA,"Population ages 20-24, female",SP.POP.2024.FE,2021,9621243
Nigeria,NGA,"Population ages 20-24, female",SP.POP.2024.FE,2022,9957410
Nigeria,NGA,"Population ages 20-24, female",SP.POP.2024.FE,2023,10318032
Nigeria,NGA,"Population ages 20-24, female",SP.POP.2024.FE,2024,10731428
Nigeria,NGA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,2010,8.62460012857567
Nigeria,NGA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,2011,8.57795910684762
Nigeria,NGA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,2012,8.55099432140191
Nigeria,NGA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,2013,8.53785070131829
Nigeria,NGA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,2014,8.52861310658617
Nigeria,NGA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,2015,8.5314800739318
Nigeria,NGA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,2016,8.55976358183061
Nigeria,NGA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,2017,8.60379848964038
Nigeria,NGA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,2018,8.6481797673471
Nigeria,NGA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,2019,8.70378775650426
Nigeria,NGA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,2020,8.79000839156386
Nigeria,NGA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,2021,8.89939060138479
Nigeria,NGA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,2022,9.02215602864216
Nigeria,NGA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,2023,9.15725692210994
Nigeria,NGA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,2024,9.33121301536801
Nigeria,NGA,"Population ages 20-24, male",SP.POP.2024.MA,2010,7323511
Nigeria,NGA,"Population ages 20-24, male",SP.POP.2024.MA,2011,7500158
Nigeria,NGA,"Population ages 20-24, male",SP.POP.2024.MA,2012,7698062
Nigeria,NGA,"Population ages 20-24, male",SP.POP.2024.MA,2013,7910657
Nigeria,NGA,"Population ages 20-24, male",SP.POP.2024.MA,2014,8125976
Nigeria,NGA,"Population ages 20-24, male",SP.POP.2024.MA,2015,8346924
Nigeria,NGA,"Population ages 20-24, male",SP.POP.2024.MA,2016,8589816
Nigeria,NGA,"Population ages 20-24, male",SP.POP.2024.MA,2017,8847954
Nigeria,NGA,"Population ages 20-24, male",SP.POP.2024.MA,2018,9100104
Nigeria,NGA,"Population ages 20-24, male",SP.POP.2024.MA,2019,9359119
Nigeria,NGA,"Population ages 20-24, male",SP.POP.2024.MA,2020,9652459
Nigeria,NGA,"Population ages 20-24, male",SP.POP.2024.MA,2021,9976789
Nigeria,NGA,"Population ages 20-24, male",SP.POP.2024.MA,2022,10324814
Nigeria,NGA,"Population ages 20-24, male",SP.POP.2024.MA,2023,10698259
Nigeria,NGA,"Population ages 20-24, male",SP.POP.2024.MA,2024,11130512
Nigeria,NGA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,2010,8.72940586389315
Nigeria,NGA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,2011,8.68974536168657
Nigeria,NGA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,2012,8.67189418796507
Nigeria,NGA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,2013,8.66988434062782
Nigeria,NGA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,2014,8.67098733045526
Nigeria,NGA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,2015,8.68086491628846
Nigeria,NGA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,2016,8.71224104180303
Nigeria,NGA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,2017,8.7552816887907
Nigeria,NGA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,2018,8.7958921333412
Nigeria,NGA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,2019,8.84690073000328
Nigeria,NGA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,2020,8.92929698039588
Nigeria,NGA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,2021,9.03547092807217
Nigeria,NGA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,2022,9.15444526945782
Nigeria,NGA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,2023,9.28612438008504
Nigeria,NGA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,2024,9.45878758937192
Nigeria,NGA,"Population ages 25-29, female",SP.POP.2529.FE,2010,6342037
Nigeria,NGA,"Population ages 25-29, female",SP.POP.2529.FE,2011,6460171
Nigeria,NGA,"Population ages 25-29, female",SP.POP.2529.FE,2012,6571983
Nigeria,NGA,"Population ages 25-29, female",SP.POP.2529.FE,2013,6679698
Nigeria,NGA,"Population ages 25-29, female",SP.POP.2529.FE,2014,6796897
Nigeria,NGA,"Population ages 25-29, female",SP.POP.2529.FE,2015,6925960
Nigeria,NGA,"Population ages 25-29, female",SP.POP.2529.FE,2016,7073545
Nigeria,NGA,"Population ages 25-29, female",SP.POP.2529.FE,2017,7247275
Nigeria,NGA,"Population ages 25-29, female",SP.POP.2529.FE,2018,7427852
Nigeria,NGA,"Population ages 25-29, female",SP.POP.2529.FE,2019,7607833
Nigeria,NGA,"Population ages 25-29, female",SP.POP.2529.FE,2020,7807842
Nigeria,NGA,"Population ages 25-29, female",SP.POP.2529.FE,2021,8028665
Nigeria,NGA,"Population ages 25-29, female",SP.POP.2529.FE,2022,8254408
Nigeria,NGA,"Population ages 25-29, female",SP.POP.2529.FE,2023,8485134
Nigeria,NGA,"Population ages 25-29, female",SP.POP.2529.FE,2024,8715678
Nigeria,NGA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,2010,7.66426337861454
Nigeria,NGA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,2011,7.59402259034964
Nigeria,NGA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,2012,7.51681778080302
Nigeria,NGA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,2013,7.43787647116418
Nigeria,NGA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,2014,7.3733147667337
Nigeria,NGA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,2015,7.3276049839622
Nigeria,NGA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,2016,7.30369099746578
Nigeria,NGA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,2017,7.30600769217656
Nigeria,NGA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,2018,7.31950907816124
Nigeria,NGA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,2019,7.33668038492807
Nigeria,NGA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,2020,7.3730239775567
Nigeria,NGA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,2021,7.4262988516834
Nigeria,NGA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,2022,7.47910921615883
Nigeria,NGA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,2023,7.53055887769121
Nigeria,NGA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,2024,7.57847477951681
Nigeria,NGA,"Population ages 25-29, male",SP.POP.2529.MA,2010,6459699
Nigeria,NGA,"Population ages 25-29, male",SP.POP.2529.MA,2011,6582308
Nigeria,NGA,"Population ages 25-29, male",SP.POP.2529.MA,2012,6699147
Nigeria,NGA,"Population ages 25-29, male",SP.POP.2529.MA,2013,6813807
Nigeria,NGA,"Population ages 25-29, male",SP.POP.2529.MA,2014,6940446
Nigeria,NGA,"Population ages 25-29, male",SP.POP.2529.MA,2015,7082281
Nigeria,NGA,"Population ages 25-29, male",SP.POP.2529.MA,2016,7245546
Nigeria,NGA,"Population ages 25-29, male",SP.POP.2529.MA,2017,7437587
Nigeria,NGA,"Population ages 25-29, male",SP.POP.2529.MA,2018,7638880
Nigeria,NGA,"Population ages 25-29, male",SP.POP.2529.MA,2019,7839891
Nigeria,NGA,"Population ages 25-29, male",SP.POP.2529.MA,2020,8058797
Nigeria,NGA,"Population ages 25-29, male",SP.POP.2529.MA,2021,8295538
Nigeria,NGA,"Population ages 25-29, male",SP.POP.2529.MA,2022,8534036
Nigeria,NGA,"Population ages 25-29, male",SP.POP.2529.MA,2023,8774685
Nigeria,NGA,"Population ages 25-29, male",SP.POP.2529.MA,2024,9017930
Nigeria,NGA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,2010,7.6997672243384
Nigeria,NGA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,2011,7.62631723563038
Nigeria,NGA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,2012,7.54661281904237
Nigeria,NGA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,2013,7.4677643517147
Nigeria,NGA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,2014,7.40594397973621
Nigeria,NGA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,2015,7.36562658505284
Nigeria,NGA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,2016,7.3488116109898
Nigeria,NGA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,2017,7.35968710390349
Nigeria,NGA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,2018,7.38351611141339
Nigeria,NGA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,2019,7.41081944961442
Nigeria,NGA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,2020,7.4550316404426
Nigeria,NGA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,2021,7.51284731307016
Nigeria,NGA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,2022,7.56666081244492
Nigeria,NGA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,2023,7.61645575285348
Nigeria,NGA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,2024,7.66350050795729
Nigeria,NGA,"Population ages 30-34, female",SP.POP.3034.FE,2010,5422576
Nigeria,NGA,"Population ages 30-34, female",SP.POP.3034.FE,2011,5584838
Nigeria,NGA,"Population ages 30-34, female",SP.POP.3034.FE,2012,5737369
Nigeria,NGA,"Population ages 30-34, female",SP.POP.3034.FE,2013,5879415
Nigeria,NGA,"Population ages 30-34, female",SP.POP.3034.FE,2014,6007846
Nigeria,NGA,"Population ages 30-34, female",SP.POP.3034.FE,2015,6120436
Nigeria,NGA,"Population ages 30-34, female",SP.POP.3034.FE,2016,6227982
Nigeria,NGA,"Population ages 30-34, female",SP.POP.3034.FE,2017,6335014
Nigeria,NGA,"Population ages 30-34, female",SP.POP.3034.FE,2018,6434485
Nigeria,NGA,"Population ages 30-34, female",SP.POP.3034.FE,2019,6541287
Nigeria,NGA,"Population ages 30-34, female",SP.POP.3034.FE,2020,6670350
Nigeria,NGA,"Population ages 30-34, female",SP.POP.3034.FE,2021,6815021
Nigeria,NGA,"Population ages 30-34, female",SP.POP.3034.FE,2022,6974137
Nigeria,NGA,"Population ages 30-34, female",SP.POP.3034.FE,2023,7146989
Nigeria,NGA,"Population ages 30-34, female",SP.POP.3034.FE,2024,7304101
Nigeria,NGA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,2010,6.55310756694641
Nigeria,NGA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,2011,6.56505624006595
Nigeria,NGA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,2012,6.56221426551699
Nigeria,NGA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,2013,6.54675736046004
Nigeria,NGA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,2014,6.51734749372574
Nigeria,NGA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,2015,6.47536758969197
Nigeria,NGA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,2016,6.43061656202678
Nigeria,NGA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,2017,6.38635369485402
Nigeria,NGA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,2018,6.3406317924897
Nigeria,NGA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,2019,6.30814782332352
Nigeria,NGA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,2020,6.29887887405609
Nigeria,NGA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,2021,6.30371084439297
Nigeria,NGA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,2022,6.31908776158141
Nigeria,NGA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,2023,6.3429556209093
Nigeria,NGA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,2024,6.35107699481383
Nigeria,NGA,"Population ages 30-34, male",SP.POP.3034.MA,2010,5509413
Nigeria,NGA,"Population ages 30-34, male",SP.POP.3034.MA,2011,5678285
Nigeria,NGA,"Population ages 30-34, male",SP.POP.3034.MA,2012,5837376
Nigeria,NGA,"Population ages 30-34, male",SP.POP.3034.MA,2013,5986245
Nigeria,NGA,"Population ages 30-34, male",SP.POP.3034.MA,2014,6120980
Nigeria,NGA,"Population ages 30-34, male",SP.POP.3034.MA,2015,6238961
Nigeria,NGA,"Population ages 30-34, male",SP.POP.3034.MA,2016,6351316
Nigeria,NGA,"Population ages 30-34, male",SP.POP.3034.MA,2017,6463810
Nigeria,NGA,"Population ages 30-34, male",SP.POP.3034.MA,2018,6570549
Nigeria,NGA,"Population ages 30-34, male",SP.POP.3034.MA,2019,6687317
Nigeria,NGA,"Population ages 30-34, male",SP.POP.3034.MA,2020,6829644
Nigeria,NGA,"Population ages 30-34, male",SP.POP.3034.MA,2021,6989604
Nigeria,NGA,"Population ages 30-34, male",SP.POP.3034.MA,2022,7166112
Nigeria,NGA,"Population ages 30-34, male",SP.POP.3034.MA,2023,7358851
Nigeria,NGA,"Population ages 30-34, male",SP.POP.3034.MA,2024,7538670
Nigeria,NGA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,2010,6.56705476158993
Nigeria,NGA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,2011,6.57890860839715
Nigeria,NGA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,2012,6.57582466331553
Nigeria,NGA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,2013,6.5607773665313
Nigeria,NGA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,2014,6.53151612750617
Nigeria,NGA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,2015,6.48856685585116
Nigeria,NGA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,2016,6.44183678716073
Nigeria,NGA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,2017,6.39610876743208
Nigeria,NGA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,2018,6.35089887553295
Nigeria,NGA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,2019,6.32132451636476
Nigeria,NGA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,2020,6.31796675662962
Nigeria,NGA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,2021,6.3301292370458
Nigeria,NGA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,2022,6.35379820653694
Nigeria,NGA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,2023,6.38750756768698
Nigeria,NGA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,2024,6.40641450339182
Nigeria,NGA,"Population ages 35-39, female",SP.POP.3539.FE,2010,4318127
Nigeria,NGA,"Population ages 35-39, female",SP.POP.3539.FE,2011,4494150
Nigeria,NGA,"Population ages 35-39, female",SP.POP.3539.FE,2012,4674995
Nigeria,NGA,"Population ages 35-39, female",SP.POP.3539.FE,2013,4861603
Nigeria,NGA,"Population ages 35-39, female",SP.POP.3539.FE,2014,5042218
Nigeria,NGA,"Population ages 35-39, female",SP.POP.3539.FE,2015,5204386
Nigeria,NGA,"Population ages 35-39, female",SP.POP.3539.FE,2016,5355639
Nigeria,NGA,"Population ages 35-39, female",SP.POP.3539.FE,2017,5501205
Nigeria,NGA,"Population ages 35-39, female",SP.POP.3539.FE,2018,5634419
Nigeria,NGA,"Population ages 35-39, female",SP.POP.3539.FE,2019,5753647
Nigeria,NGA,"Population ages 35-39, female",SP.POP.3539.FE,2020,5865156
Nigeria,NGA,"Population ages 35-39, female",SP.POP.3539.FE,2021,5969910
Nigeria,NGA,"Population ages 35-39, female",SP.POP.3539.FE,2022,6067134
Nigeria,NGA,"Population ages 35-39, female",SP.POP.3539.FE,2023,6162859
Nigeria,NGA,"Population ages 35-39, female",SP.POP.3539.FE,2024,6256760
Nigeria,NGA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,2010,5.21839572966462
Nigeria,NGA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,2011,5.28293703439426
Nigeria,NGA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,2012,5.34710576925078
Nigeria,NGA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,2013,5.41341918041067
Nigeria,NGA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,2014,5.46982842854474
Nigeria,NGA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,2015,5.50619517657634
Nigeria,NGA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,2016,5.52989132251541
Nigeria,NGA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,2017,5.54578747547875
Nigeria,NGA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,2018,5.55223553145404
Nigeria,NGA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,2019,5.54858024104766
Nigeria,NGA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,2020,5.53852610457018
Nigeria,NGA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,2021,5.52200593469192
Nigeria,NGA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,2022,5.49727585734441
Nigeria,NGA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,2023,5.46953946622162
Nigeria,NGA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,2024,5.44039131901515
Nigeria,NGA,"Population ages 35-39, male",SP.POP.3539.MA,2010,4364455
Nigeria,NGA,"Population ages 35-39, male",SP.POP.3539.MA,2011,4549800
Nigeria,NGA,"Population ages 35-39, male",SP.POP.3539.MA,2012,4742340
Nigeria,NGA,"Population ages 35-39, male",SP.POP.3539.MA,2013,4940478
Nigeria,NGA,"Population ages 35-39, male",SP.POP.3539.MA,2014,5131085
Nigeria,NGA,"Population ages 35-39, male",SP.POP.3539.MA,2015,5301201
Nigeria,NGA,"Population ages 35-39, male",SP.POP.3539.MA,2016,5459478
Nigeria,NGA,"Population ages 35-39, male",SP.POP.3539.MA,2017,5612176
Nigeria,NGA,"Population ages 35-39, male",SP.POP.3539.MA,2018,5752613
Nigeria,NGA,"Population ages 35-39, male",SP.POP.3539.MA,2019,5878709
Nigeria,NGA,"Population ages 35-39, male",SP.POP.3539.MA,2020,5996457
Nigeria,NGA,"Population ages 35-39, male",SP.POP.3539.MA,2021,6106051
Nigeria,NGA,"Population ages 35-39, male",SP.POP.3539.MA,2022,6207949
Nigeria,NGA,"Population ages 35-39, male",SP.POP.3539.MA,2023,6310333
Nigeria,NGA,"Population ages 35-39, male",SP.POP.3539.MA,2024,6415364
Nigeria,NGA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,2010,5.20229969883267
Nigeria,NGA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,2011,5.2714364260486
Nigeria,NGA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,2012,5.34226263941996
Nigeria,NGA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,2013,5.41464198924783
Nigeria,NGA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,2014,5.47522854658977
Nigeria,NGA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,2015,5.5132898489169
Nigeria,NGA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,2016,5.53728805480545
Nigeria,NGA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,2017,5.55339462277122
Nigeria,NGA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,2018,5.56030557836595
Nigeria,NGA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,2019,5.55697199122195
Nigeria,NGA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,2020,5.54720257119702
Nigeria,NGA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,2021,5.52994062654441
Nigeria,NGA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,2022,5.50424683474809
Nigeria,NGA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,2023,5.47739002371836
Nigeria,NGA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,2024,5.45182114309833
Nigeria,NGA,"Population ages 40-44, female",SP.POP.4044.FE,2010,3447753
Nigeria,NGA,"Population ages 40-44, female",SP.POP.4044.FE,2011,3558987
Nigeria,NGA,"Population ages 40-44, female",SP.POP.4044.FE,2012,3682450
Nigeria,NGA,"Population ages 40-44, female",SP.POP.4044.FE,2013,3816152
Nigeria,NGA,"Population ages 40-44, female",SP.POP.4044.FE,2014,3961480
Nigeria,NGA,"Population ages 40-44, female",SP.POP.4044.FE,2015,4118298
Nigeria,NGA,"Population ages 40-44, female",SP.POP.4044.FE,2016,4283273
Nigeria,NGA,"Population ages 40-44, female",SP.POP.4044.FE,2017,4455190
Nigeria,NGA,"Population ages 40-44, female",SP.POP.4044.FE,2018,4631140
Nigeria,NGA,"Population ages 40-44, female",SP.POP.4044.FE,2019,4800875
Nigeria,NGA,"Population ages 40-44, female",SP.POP.4044.FE,2020,4957561
Nigeria,NGA,"Population ages 40-44, female",SP.POP.4044.FE,2021,5101989
Nigeria,NGA,"Population ages 40-44, female",SP.POP.4044.FE,2022,5237244
Nigeria,NGA,"Population ages 40-44, female",SP.POP.4044.FE,2023,5365612
